,lorenz,rossler,henon,Experimental_data_periodic,Experimental_data_quasi-periodic-2,Experimental_data_quasi-periodic-3,Experimental_data_chaotic
821,-4.659187,-6.208344,-0.8369850000000001,3.3475099999999998,3.57901,3.7223599999999997,4.38279
822,-4.051455000000001,-4.8285279999999995,1.12951,3.33221,3.59211,3.84659,4.33565
823,-3.496514,-3.379341,-0.126891,3.3169699999999995,3.59867,3.9422900000000003,4.285080000000001
824,-2.9931099999999997,-1.8743439999999998,1.72275,3.3018,3.60854,4.0073099999999995,4.23888
825,-2.5390919999999997,-0.327878,-1.60594,3.28669,3.6217300000000003,4.03653,4.181769999999999
826,-2.131669,1.245072,-0.662223,3.26867,3.6382800000000004,4.02555,4.12909
827,-1.767628,2.829013,0.479678,3.24478,3.6549,3.9244,4.07332
828,-1.443509,4.408082,0.971242,3.22402,3.6749300000000003,3.7771,4.0146
829,-1.155748,5.966185,0.600591,3.1945799999999998,3.69507,3.635,3.95666
830,-0.900784,7.4871360000000005,1.33066,3.16542,3.7187,3.47565,3.89594
831,-0.675136,8.954771000000001,-0.190486,3.13078,3.73907,3.32915,3.8291
832,-0.47546400000000005,10.353034,1.7629099999999998,3.1022,3.7663900000000003,3.2358599999999997,3.7667699999999997
833,-0.298607,11.665999000000001,-1.7650099999999997,3.07107,3.787,3.23883,3.69865
834,-0.141602,12.877737,-1.18639,3.04305,3.8042599999999998,3.3018,3.635
835,-0.0017010000000000003,13.971881,-0.537027,3.01804,3.8250699999999997,3.39384,3.57239
836,0.123628,14.930544,0.755685,2.99875,3.84249,3.5108300000000003,3.51404
837,0.236709,15.731817999999999,0.667832,2.9795700000000003,3.85299,3.6217300000000003,3.4566
838,0.33966199999999996,16.344248,1.18071,2.9632400000000003,3.8670199999999997,3.7054,3.40007
839,0.43442200000000003,16.71516,0.206283,2.9443,3.8775800000000005,3.7805400000000002,3.3505800000000003
840,0.5227510000000001,16.7484,1.71166,2.93085,3.88818,3.7943599999999997,3.3018
841,0.606256,16.271908,-1.46789,2.9148,3.89525,3.7427900000000003,3.25969
842,0.686408,15.028635999999999,-0.241207,2.8961799999999998,3.8988,3.65498,3.21811
843,0.76456,12.806546,0.901452,2.87768,3.90235,3.54635,3.18581
844,0.8419620000000001,9.793746,0.515023,2.85931,3.90237,3.43451,3.15383
845,0.919784,6.734069,1.40519,2.84366,3.90239,3.31089,3.13365
846,0.999129,4.34013,-0.420044,2.8281,3.9024,3.23883,3.11931
847,1.08105,2.74601,1.6451200000000001,2.81521,3.89888,3.22106,3.1136
848,1.166569,1.70855,-1.4324299999999999,2.8023700000000002,3.8883,3.2836800000000004,3.11931
849,1.256687,0.9650129999999999,-0.15831800000000001,2.7947,3.8742300000000003,3.4188199999999997,3.13078
850,1.352401,0.3526,0.945207,2.78705,3.86021,3.58549,3.15672
851,1.454721,-0.20801999999999998,0.459089,2.7819599999999998,3.83925,3.7462199999999997,3.18289
852,1.564676,-0.749365,1.4728,2.77942,3.8184,3.8641400000000004,3.22106
853,1.683332,-1.281706,-0.631411,2.77942,3.79766,3.9782900000000003,3.26267
854,1.8118029999999998,-1.805718,1.44316,2.77942,3.77359,4.0807199999999995,3.30785
855,1.9512619999999998,-2.318245,-0.872135,2.7819599999999998,3.7462699999999995,4.13657,3.3536599999999996
856,2.102951,-2.814726,1.07233,2.78451,3.7191099999999997,4.177980000000001,3.40319
857,2.268193,-3.290176,-0.0115306,2.7896,3.69216,4.16665,3.45344
858,2.448399,-3.7395769999999997,1.72157,2.79981,3.6720599999999997,4.0807199999999995,3.49799
859,2.645076,-4.158039,-1.56725,2.81264,3.6454400000000002,3.95306,3.54635
860,2.859835,-4.540897,-0.539797,2.8281,3.62229,3.80475,3.58877
861,3.09439,-4.883767,0.6384449999999999,2.84626,3.60256,3.65832,3.635
862,3.350562,-5.182599,0.830449,2.86717,3.5699,3.4788300000000003,3.6750800000000003
863,3.630267,-5.433726,0.9018870000000001,2.89088,3.54075,3.36288,3.7121800000000005
864,3.935512,-5.633905,0.835734,2.9174599999999997,3.50863,3.34445,3.75306
865,4.268367,-5.780357,0.972115,2.947,3.47997,3.39074,3.7943599999999997
866,4.630936,-5.870798000000001,0.705713,2.97685,3.4483800000000002,3.46929,3.82562
867,5.025308,-5.903477,1.1936,3.0069999999999997,3.4170800000000003,3.5626,3.8641400000000004
868,5.453489,-5.877199,0.187023,3.04026,3.39223,3.6616699999999995,3.89949
869,5.917312,-5.791339,1.7231,3.05983,3.3614300000000004,3.72916,3.93155
870,6.418314,-5.645868,-1.51298,3.08518,3.34004,3.77366,3.96385
871,6.957578999999999,-5.4413540000000005,-0.372175,3.1078900000000003,3.3187699999999998,3.7978199999999998,3.9855300000000002
872,7.535533999999999,-5.178968,0.807592,3.13078,3.3067,3.7702199999999997,4.01095
873,8.151710000000001,-4.860482,0.636142,3.1509400000000003,3.29466,3.69865,4.0328599999999994
874,8.804437,-4.488258999999999,1.2376,3.17414,3.28566,3.60851,4.04386
875,9.49051,-4.06524,0.0591871,3.19751,3.27969,3.5108300000000003,4.06594
876,10.20481,-3.594922,1.76778,3.21811,3.27372,3.39074,4.0807199999999995
877,10.939919,-3.081332,-1.70728,3.24478,3.27374,3.29575,4.09554
878,11.685757,-2.528991,-0.9844709999999999,3.26567,3.27673,3.27466,4.11415
879,12.429311,-1.9428849999999998,-0.08136739999999999,3.28669,3.27975,3.3261,4.11415
880,13.154515,-1.328411,1.09804,3.31089,3.28876,3.40631,4.11788
881,13.842386,-0.691335,0.169902,3.3261,3.29779,3.53015,4.11788
882,14.471489000000002,-0.037741000000000004,1.7005400000000002,3.3505800000000003,3.30686,3.64165,4.11415
883,15.018809,0.626029,-1.44088,3.3536599999999996,3.3159400000000003,3.72916,4.1029800000000005
884,15.461047,1.293433,-0.165975,3.36597,3.3311300000000004,3.81169,4.0881300000000005
885,15.776270000000002,1.957791,0.9401879999999999,3.3690599999999997,3.34944,3.8571199999999997,4.06225
886,15.945777,2.612352,0.466254,3.3721400000000004,3.36785,3.8326,4.0328599999999994
887,15.955929000000001,3.250359,1.46466,3.3721400000000004,3.38635,3.75306,4.00367
888,15.799666,3.8651169999999997,-0.605362,3.3690599999999997,3.40806,3.6616699999999995,3.97468
889,15.477429,4.450062,1.47294,3.35981,3.4268,3.53015,3.93871
890,14.99731,4.998829,-0.951148,3.3505800000000003,3.44248,3.3783300000000005,3.90659
891,14.374382999999998,5.505319,0.937198,3.3413800000000005,3.4582300000000004,3.27166,3.8711900000000004
892,13.629345,5.963768,0.236315,3.32915,3.4708900000000003,3.19165,3.83609
893,12.786688,6.368806,1.62531,3.3169699999999995,3.4772300000000005,3.15962,3.7943599999999997
894,11.872705,6.715528999999999,-1.17075,3.29575,3.4867800000000004,3.22106,3.7633400000000004
895,10.913616000000001,6.999548,0.516931,3.2806800000000003,3.49635,3.32305,3.7257599999999997
896,9.934011,7.217049,0.781557,3.2567,3.4963599999999997,3.4566,3.6918900000000003
897,8.955722,7.364847999999999,0.944249,3.2328900000000003,3.4932,3.57566,3.65498
898,7.997152000000001,7.440435000000001,0.742861,3.2063200000000003,3.49321,3.69865,3.6184199999999995
899,7.073013,7.442014,1.13143,3.17705,3.48686,3.80128,3.57566
900,6.194375,7.368532000000001,0.342721,3.1451700000000002,3.47419,3.8291,3.5333900000000003
901,5.368945,7.219705,1.6219700000000001,3.1136,3.46155,3.81169,3.49479
902,4.60147,6.996027000000001,-1.12798,3.08236,3.4426699999999997,3.7633400000000004,3.45344
903,3.894214,6.698761,0.614262,3.05702,3.42389,3.6650199999999997,3.4250800000000003
904,3.24742,6.329932,0.684289,3.03191,3.40211,3.55609,3.39696
905,2.659766,5.892298,1.1160299999999999,3.00976,3.38047,3.45977,3.3690599999999997
906,2.128756,5.389319,0.35977,2.99051,3.3589599999999997,3.39696,3.34445
907,1.6510619999999998,4.825126,1.60537,2.97412,3.33454,3.3536599999999996,3.3261
908,1.222808,4.204483,-1.06929,2.95511,3.31029,3.40319,3.31089
909,0.8397950000000001,3.5327559999999996,0.738221,2.93891,3.2862199999999997,3.5237,3.29575
910,0.49768,2.815881,0.534242,2.9228099999999997,3.26233,3.65832,3.28669
911,0.19211099999999998,2.06032,1.33605,2.9094599999999997,3.2415599999999998,3.784,3.27466
912,-0.08117200000000001,1.273023,-0.224762,2.88824,3.23272,3.8923900000000002,3.26867
913,-0.326268,0.461367,1.7503,2.87242,3.22094,3.9927699999999997,3.26567
914,-0.547071,-0.366906,-1.7309700000000001,2.8540799999999997,3.21509,4.07332,3.26267
915,-0.747238,-1.2037579999999999,-1.0711700000000002,2.83328,3.2092400000000003,4.13283,3.26867
916,-0.930182,-2.0409330000000003,-0.266692,2.81778,3.2034,4.20452,3.27166
917,-1.099068,-2.870041,1.00753,2.80493,3.2005,4.20452,3.2806800000000003
918,-1.2568190000000001,-3.682639,0.304886,2.79725,3.19759,4.13283,3.29575
919,-1.406134,-4.470318,1.6093,2.7921400000000003,3.19469,4.0292,3.3139300000000005
920,-1.549501,-5.224789,-1.09839,2.78705,3.1976299999999998,3.88531,3.33526
921,-1.6892200000000002,-5.93797,0.676334,2.7819599999999998,3.1918,3.7121800000000005,3.35981
922,-1.827425,-6.602067999999999,0.613056,2.7819599999999998,3.1860000000000004,3.5366199999999997,3.39696
923,-1.966103,-7.209669,1.22706,2.77942,3.1802,3.39696,3.4250800000000003
924,-2.107121,-7.7538089999999995,0.0782347,2.77942,3.1802200000000003,3.3261,3.4629300000000005
925,-2.252247,-8.228062,1.7619999999999998,2.78451,3.1831400000000003,3.3383199999999995,3.49799
926,-2.403168,-8.626602,-1.68117,2.78705,3.1948,3.4156800000000005,3.53015
927,-2.561512,-8.944281,-0.8977219999999999,2.7947,3.20943,3.5012,3.56586
928,-2.728863,-9.176682000000001,0.0897449,2.8023700000000002,3.23002,3.58221,3.5986300000000004
929,-2.906781,-9.320189,1.12263,2.81521,3.25371,3.6650199999999997,3.6316800000000002
930,-3.096811,-9.372013,0.166627,2.83069,3.2745900000000003,3.7223599999999997,3.66836
931,-3.3004919999999998,-9.330254,1.70902,2.8488700000000002,3.3016,3.7325699999999995,3.69865
932,-3.51937,-9.193923,-1.47078,2.87242,3.3319,3.67843,3.72916
933,-3.7549940000000004,-8.962969000000001,-0.250473,2.90148,3.3563199999999997,3.6118099999999997,3.7633400000000004
934,-4.008916999999999,-8.638292,0.8960309999999999,2.92549,3.3902,3.5204800000000005,3.7978199999999998
935,-4.2826900000000006,-8.221748,0.521987,2.95511,3.42129,3.40007,3.8326
936,-4.57784,-7.716148,1.39634,2.98231,3.4495,3.30482,3.8676699999999995
937,-4.895854,-7.125242999999999,-0.393165,3.01252,3.4843,3.22993,3.90303
938,-5.238137,-6.453698,1.66432,3.04026,3.5162199999999997,3.1945799999999998,3.93155
939,-5.605968,-5.707064,-1.4879200000000001,3.06544,3.55166,3.24478,3.96025
940,-6.000438,-4.891729,-0.31461,3.09652,3.5907199999999997,3.36597,3.9855300000000002
941,-6.422364,-4.014874,0.8546450000000001,3.11646,3.6301900000000002,3.5333900000000003,4.0073099999999995
942,-6.872189,-3.084409,0.575199,3.13652,3.6667400000000003,3.6750800000000003,4.0219
943,-7.349862,-2.1089029999999998,1.32554,3.15962,3.7069900000000002,3.7978199999999998,4.03653
944,-7.854685000000001,-1.097513,-0.18449400000000002,3.17997,3.74769,3.9172599999999997,4.05121
945,-8.385143,-0.059899,1.76362,3.20339,3.7784800000000005,4.00004,4.06225
946,-8.938718,0.993865,-1.7657200000000002,3.22402,3.8268400000000002,4.06594,4.06963
947,-9.511676,2.053384,-1.1886700000000001,3.25073,3.85826,4.1067,4.07702
948,-10.098875999999999,3.1080389999999998,-0.5426479999999999,3.26867,3.8899,4.09554,4.0807199999999995
949,-10.693576,4.147089,0.7489319999999999,3.28971,3.92179,3.99641,4.0807199999999995
950,-11.287299,5.159772,0.6763060000000001,3.31089,3.95035,3.8571199999999997,4.07332
951,-11.869776,6.135413,1.16729,3.3261,3.97908,3.7121800000000005,4.06594
952,-12.428997,7.063516,0.24032699999999999,3.3413800000000005,4.00802,3.53015,4.047540000000001
953,-12.951433999999999,7.933871000000001,1.6924299999999999,3.3536599999999996,4.04081,3.3536599999999996,4.0219
954,-13.422441000000001,8.736647,-1.39222,3.36597,4.07016,3.22402,3.99641
955,-13.826858999999999,9.462468,-0.030550900000000002,3.3690599999999997,4.09972,3.17123,3.96746
956,-14.149822,10.102506,0.9814,3.3690599999999997,4.12573,3.19165,3.9351300000000005
957,-14.377701,10.648535,0.427688,3.36597,4.15566,3.26867,3.89594
958,-14.499104,11.092992,1.5115,3.36288,4.18199,3.3721400000000004,3.8571199999999997
959,-14.505839000000002,11.429034,-0.7563340000000001,3.35673,4.2047,3.46611,3.81169
960,-14.393688000000001,11.650591,1.28141,3.3475099999999998,4.231330000000001,3.5333900000000003,3.7667699999999997
961,-14.162875,11.752466,-0.46891000000000005,3.33526,4.24279,3.58549,3.7223599999999997
962,-13.818175,11.730496,1.56455,3.32001,4.25812,3.55609,3.67843
963,-13.368615,11.581826,-1.18848,3.30482,4.26581,3.47565,3.6316800000000002
964,-12.826818,11.305323,0.45688199999999995,3.28669,4.27351,3.40007,3.58221
965,-12.208084,10.902099,0.834715,3.26867,4.2773900000000005,3.32305,3.53015
966,-11.529337,10.376025,0.8403149999999999,3.24478,4.2774,3.26567,3.4884
967,-10.808052,9.733959,0.944285,3.22106,4.27356,3.21516,3.44081
968,-10.0613,8.985447,0.76042,3.18873,4.273569999999999,3.2063200000000003,3.39384
969,-9.304964,8.14177,1.10505,3.15672,4.25823,3.27166,3.3475099999999998
970,-8.553172,7.2145600000000005,0.406996,3.12791,4.24676,3.3752400000000002,3.30482
971,-7.81796,6.2145019999999995,1.56587,3.09936,4.22769,3.5237,3.26267
972,-7.109128999999999,5.150723,-0.929846,3.07389,4.2125,3.6616699999999995,3.22402
973,-6.434262,4.031048,1.00515,3.04584,4.189780000000001,3.7702199999999997,3.19751
974,-5.7988610000000005,2.862883,0.110724,3.02358,4.155930000000001,3.8817800000000005,3.17997
975,-5.206562,1.6541759999999999,1.68928,3.0015,4.12604,4.00004,3.17414
976,-4.659387000000001,0.414029,-1.42046,2.98231,4.08526,4.09554,3.17705
977,-4.158014,-0.847165,-0.11093499999999999,2.96596,4.04485,4.15158,3.1945799999999998
978,-3.702039,-2.117941,0.9615540000000001,2.9497,4.00481,4.1704300000000005,3.20926
979,-3.2902150000000003,-3.386106,0.442134,2.9335400000000003,3.9579699999999995,4.12909,3.23883
980,-2.920676,-4.639063,1.49298,2.9174599999999997,3.9187300000000005,4.0146,3.26567
981,-2.591114,-5.8640620000000006,-0.696361,2.89883,3.87985,3.8817800000000005,3.3018
982,-2.298943,-7.048398,1.3629799999999999,2.87768,3.84135,3.7427900000000003,3.3383199999999995
983,-2.041424,-8.17956,-0.666613,2.85931,3.7997400000000003,3.58877,3.3752400000000002
984,-1.815767,-9.245376,1.3645200000000002,2.83846,3.75855,3.4471199999999995,3.41256
985,-1.619213,-10.234148,-0.6619,2.82294,3.7178,3.39696,3.4502699999999997
986,-1.4490889999999998,-11.134768,1.37124,2.81006,3.6808099999999997,3.4250800000000003,3.48201
987,-1.302857,-11.936846000000001,-0.678882,2.8023700000000002,3.64417,3.47246,3.51725
988,-1.178138,-12.630828,1.35049,2.7947,3.5980300000000005,3.5333900000000003,3.55609
989,-1.072735,-13.208103,-0.627495,2.78705,3.55894,3.6118099999999997,3.59534
990,-0.98464,-13.661102,1.4114,2.78451,3.51706,3.6616699999999995,3.635
991,-0.912041,-13.983393,-0.780293,2.7819599999999998,3.48198,3.6750800000000003,3.67171
992,-0.853317,-14.169758999999999,1.21456,2.7819599999999998,3.44411,3.6316800000000002,3.70879
993,-0.807034,-14.216277,-0.309248,2.78451,3.41909,3.5431,3.7427900000000003
994,-0.771937,-14.120369,1.6687299999999998,2.78705,3.39425,3.4094300000000004,3.7771
995,-0.746943,-13.880854999999999,-1.47745,2.78705,3.38191,3.2776699999999996,3.8082199999999995
996,-0.7311270000000001,-13.497976999999999,-0.28223200000000004,2.7896,3.36346,3.18289,3.83958
997,-0.723715,-12.973431,0.8771110000000001,2.79725,3.35123,3.0880099999999997,3.8641400000000004
998,-0.724073,-12.310361,0.546007,2.80493,3.34208,3.01804,3.8817800000000005
999,-0.731693,-11.513354,1.36501,2.82035,3.33601,3.0346900000000003,3.8923900000000002
1000,-0.7461939999999999,-10.588417,-0.299448,2.83846,3.33299,3.12791,3.90659
1001,-0.767301,-9.542936,1.71983,2.85931,3.3238800000000004,3.26567,3.9137
1002,-0.79485,-8.385621,-1.64766,2.88032,3.31785,3.4094300000000004,3.92084
1003,-0.828774,-7.1264460000000005,-0.798842,2.9094599999999997,3.30275,3.55935,3.93155
1004,-0.869101,-5.776559,0.267552,2.93891,3.29375,3.6817900000000003,3.93871
1005,-0.9159510000000001,-4.348195,1.08876,2.96867,3.28177,3.77366,3.9351300000000005
1006,-0.9695309999999999,-2.8545689999999997,0.29486100000000004,2.9960000000000004,3.26982,3.84659,3.9351300000000005
1007,-1.030139,-1.309757,1.63969,3.02913,3.25793,3.8536,3.9279699999999997
1008,-1.098155,0.271425,-1.20011,3.05423,3.2431099999999997,3.7943599999999997,3.92084
1009,-1.174052,1.87356,0.451636,3.07953,3.23132,3.69527,3.91015
1010,-1.2583879999999998,3.4807669999999997,0.835991,3.09936,3.21369,3.57239,3.8923900000000002
1011,-1.351816,5.076844,0.836609,3.1250400000000003,3.19033,3.43451,3.8747199999999995
1012,-1.455086,6.645405,0.950882,3.1451700000000002,3.16715,3.29273,3.8500900000000002
1013,-1.5690469999999999,8.170016,0.7468060000000001,3.16542,3.1384,3.19751,3.8221300000000005
1014,-1.694655,9.634295,1.12755,3.18289,3.1099200000000002,3.17705,3.7943599999999997
1015,-1.8329779999999998,11.021980000000001,0.35268299999999997,3.2063200000000003,3.07328,3.22697,3.7702199999999997
1016,-1.9852040000000002,12.316875,1.61388,3.22993,3.03709,3.3475099999999998,3.7427900000000003
1017,-2.152643,13.502583,-1.0988,3.25073,2.9931400000000004,3.4852,3.71896
1018,-2.336739,14.561782999999998,0.6768029999999999,3.2776699999999996,2.94715,3.6118099999999997,3.6918900000000003
1019,-2.539073,15.474448,0.612298,3.29575,2.9072,3.7257599999999997,3.6616699999999995
1020,-2.761365,16.213793,1.22813,3.3169699999999995,2.86782,3.83609,3.635
1021,-3.005481,16.737292999999998,0.075382,3.33221,2.82899,3.9279699999999997,3.6118099999999997
1022,-3.273425,16.968039,1.7627599999999999,3.34445,2.79579,3.9710699999999997,3.58549
1023,-3.567337,16.761608,-1.6847,3.35673,2.76803,3.98191,3.5626
1024,-3.889479,15.871329000000001,-0.90938,3.36288,2.74803,3.9422900000000003,3.53986
1025,-4.2422059999999995,13.998432000000001,0.0676191,3.36597,2.72819,3.8326,3.51725
1026,-4.6279330000000005,11.099292,1.12261,3.36597,2.7158700000000002,3.69527,3.5076099999999997
1027,-5.049074,7.781675,0.160024,3.36288,2.70607,3.56586,3.5012
1028,-5.507968,4.9685690000000005,1.71118,3.3536599999999996,2.69873,3.43451,3.49479
1029,-6.006766000000001,3.0590450000000002,-1.48012,3.3475099999999998,2.69631,3.33526,3.5044
1030,-6.547281,1.8692240000000002,-0.277395,3.3383199999999995,2.69145,3.3413800000000005,3.52693
1031,-7.130797,1.083789,0.879017,3.3261,2.6914599999999997,3.44081,3.5431
1032,-7.75782,0.485541,0.544111,3.31089,2.6988,3.55935,3.5691300000000004
1033,-8.427773,-0.036356,1.36765,3.29575,2.7061599999999997,3.69527,3.60192
1034,-9.138616,-0.5295340000000001,-0.30723,3.2776699999999996,2.716,3.8221300000000005,3.635
1035,-9.886425,-1.011048,1.7159,3.2567,2.72835,3.9279699999999997,3.6750800000000003
1036,-10.664913,-1.484638,-1.6365,3.2328900000000003,2.74573,4.0182400000000005,3.7155699999999996
1037,-11.464944000000001,-1.948655,-0.763353,3.20926,2.76324,4.09926,3.75306
1038,-12.274096,-2.399423,0.326344,3.18289,2.79097,4.16288,3.7943599999999997
1039,-13.076344,-2.832588,1.06449,3.15383,2.8241400000000003,4.18555,3.8326
1040,-13.851982999999999,-3.2436529999999997,0.364755,3.1221799999999997,2.86553,4.13657,3.8711900000000004
1041,-14.577888,-3.6281849999999998,1.5863,3.09368,2.9049099999999997,4.054880000000001,3.91015
1042,-15.228259,-3.981933,-1.0069299999999999,3.06264,2.94486,3.9137,3.94947
1043,-15.775891,-4.300878,0.8619899999999999,3.03747,2.99355,3.75306,3.98915
1044,-16.193989000000002,-4.58129,0.354896,3.0152799999999997,3.0375400000000004,3.59534,4.02555
1045,-16.458372,-4.819771,1.53265,2.9960000000000004,3.08218,3.4566,4.06225
1046,-16.549841,-5.0132900000000005,-0.8425360000000001,2.97685,3.13321,3.35981,4.1067
1047,-16.456306,-5.159228,1.14993,2.9632400000000003,3.18509,3.36597,4.13657
1048,-16.174341000000002,-5.255399,-0.175094,2.9443,3.2319400000000003,3.43137,4.1742
1049,-15.709786,-5.300089,1.71432,2.92817,3.2824699999999996,3.5108300000000003,4.21595
1050,-15.077323999999999,-5.2920739999999995,-1.59142,2.9094599999999997,3.33379,3.58221,4.24655
1051,-14.29905,-5.230642,-0.618329,2.89088,3.3828,3.65498,4.28121
1052,-13.402346,-5.115611,0.540243,2.87242,3.4356699999999996,3.68853,4.30835
1053,-12.417411,-4.947332,0.922639,2.85669,3.49251,3.6316800000000002,4.33174
1054,-11.374865,-4.726698000000001,0.71081,2.8410599999999997,3.5470300000000003,3.5366199999999997,4.355230000000001
1055,-10.303701,-4.455146,1.17154,2.82552,3.59584,3.44081,4.38675
1056,-9.229797,-4.134645,0.240736,2.81264,3.64859,3.3261,4.4105099999999995
1057,-8.174999,-3.7676839999999996,1.6935099999999998,2.8075,3.69872,3.20926,4.43041
1058,-7.15675,-3.357264,-1.39575,2.79725,3.7427,3.14229,4.45038
1059,-6.188127,-2.906863,-0.0400666,2.7921400000000003,3.78718,3.09936,4.47445
1060,-5.27818,-2.420419,0.97967,2.7896,3.83563,3.11075,4.4946
1061,-4.432434,-1.90229,0.428228,2.78705,3.87411,3.21221,4.51484
1062,-3.653468,-1.357222,1.51052,2.78451,3.91295,3.35981,4.53514
1063,-2.941497,-0.790303,-0.753208,2.78451,3.95215,3.5108300000000003,4.55553
1064,-2.294914,-0.206918,1.28583,2.78451,3.98811,3.6383199999999998,4.56372
1065,-1.710764,0.387297,-0.47933100000000006,2.78705,4.03166,3.7564900000000003,4.56781
1066,-1.1851559999999999,0.9865149999999999,1.55599,2.7947,4.068280000000001,3.8606300000000005,4.56781
1067,-0.713587,1.584765,-1.1649100000000001,2.8023700000000002,4.1089199999999995,3.90303,4.56781
1068,-0.291211,2.175997,0.509781,2.81264,4.14993,3.8817800000000005,4.56372
1069,0.086963,2.754139,0.79065,2.83069,4.18377,3.8291,4.55553
1070,0.425914,3.313158,0.9278069999999999,2.8488700000000002,4.2140699999999995,3.70879,4.55145
1071,0.7305,3.847119,0.77637,2.86979,4.24073,3.56586,4.53514
1072,1.005383,4.350251,1.07559,2.89088,4.26756,3.4376599999999997,4.51484
1073,1.254981,4.817007,0.476013,2.92014,4.29453,3.3139300000000005,4.50673
1074,1.483435,5.24212,1.49609,2.9497,4.3139,3.20339,4.49057
1075,1.694605,5.620667,-0.6954779999999999,2.9795700000000003,4.32557,3.16252,4.4624
1076,1.8920669999999997,5.948124,1.36514,3.0069999999999997,4.33726,3.22402,4.44638
1077,2.07912,6.220416,-0.672241,3.0346900000000003,4.34508,3.3139300000000005,4.41449
1078,2.258809,6.4339699999999995,1.35763,3.05983,4.34509,3.42195,4.38279
1079,2.433939,6.585764,-0.64484,3.08236,4.352930000000001,3.54635,4.34739
1080,2.607098,6.673361999999999,1.39147,3.1078900000000003,4.35685,3.66836,4.30058
1081,2.780685,6.6949559999999995,-0.729645,3.12791,4.35686,3.7702199999999997,4.26193
1082,2.9569259999999997,6.649389,1.28506,3.1509400000000003,4.349069999999999,3.8536,4.21595
1083,3.137902,6.536179,-0.470272,3.17123,4.34127,3.9172599999999997,4.16665
1084,3.325564,6.3555269999999995,1.56436,3.19165,4.3296,3.92084,4.1216099999999996
1085,3.521757,6.108327,-1.18831,3.21516,4.314080000000001,3.8571199999999997,4.07332
1086,3.7282269999999995,5.796151999999999,0.457225,3.2418,4.29474,3.7805400000000002,4.0219
1087,3.94664,5.421245,0.8344520000000001,3.26267,4.2716400000000005,3.67843,3.97468
1088,4.178580999999999,4.986494,0.840857,3.28669,4.23719,3.55935,3.9244
1089,4.42556,4.495414,0.9432950000000001,3.30785,4.20299,3.45977,3.8782400000000004
1090,4.689006,3.952114,0.762451,3.32305,4.16529,3.43137,3.82562
1091,4.970254,3.361268,1.10166,3.3383199999999995,4.12789,3.4852,3.77366
1092,5.2705269999999995,2.72808,0.41508599999999996,3.3475099999999998,4.09081,3.57239,3.7155699999999996
1093,5.5909059999999995,2.058247,1.5582,3.35673,4.05769,3.6918900000000003,3.65498
1094,5.93229,1.357916,-0.9034639999999999,3.36288,4.0284699999999996,3.7978199999999998,3.5986300000000004
1095,6.295343,0.633633,1.05121,3.36288,3.9922199999999997,3.88531,3.5366199999999997
1096,6.680432000000001,-0.10771300000000002,0.0239129,3.36288,3.95626,3.97468,3.48201
1097,7.087544,-0.8589540000000001,1.71479,3.35673,3.9206,4.06225,3.4250800000000003
1098,7.516192,-1.612707,-1.53334,3.3536599999999996,3.8782099999999997,4.12909,3.3690599999999997
1099,7.965308,-2.36145,-0.43668599999999996,3.3475099999999998,3.8397300000000003,4.15535,3.32305
1100,8.433123,-3.0975900000000003,0.749304,3.33526,3.7981599999999998,4.13283,3.2806800000000003
1101,8.917036,-3.813546,0.707538,3.32001,3.7570099999999997,4.054880000000001,3.25073
1102,9.413489,-4.501822,1.12418,3.30785,3.7129199999999996,3.92084,3.22402
1103,9.917842,-5.155083,0.348479,3.28971,3.6659699999999997,3.7771,3.2063200000000003
1104,10.424278,-5.766235,1.61582,3.27166,3.6229,3.6316800000000002,3.1945799999999998
1105,10.925751,-6.328501999999999,-1.10632,3.25073,3.58356,3.4566,3.18873
1106,11.413984,-6.8354919999999995,0.6608,3.22697,3.5511,3.34445,3.19165
1107,11.879569,-7.281274000000001,0.631447,3.20045,3.51893,3.32001,3.19751
1108,12.31215,-7.660444,1.19951,3.17123,3.4965699999999997,3.35673,3.21221
1109,12.700745,-7.968183,0.1506,3.13365,3.47436,3.4188199999999997,3.2358599999999997
1110,13.034173,-8.20032,1.73717,3.1022,3.4617400000000003,3.49159,3.26567
1111,13.301601999999999,-8.353383000000001,-1.57259,3.07671,3.44916,3.5691300000000004,3.29273
1112,13.493170999999998,-8.424638999999999,-0.551898,3.0486299999999997,3.43663,3.58221,3.3261
1113,13.600632999999998,-8.412139999999999,0.62363,3.02636,3.42725,3.5204800000000005,3.36288
1114,13.617970999999999,-8.314753,0.8455159999999999,3.00425,3.41791,3.4094300000000004,3.4094300000000004
1115,13.541898999999999,-8.132177,0.872192,2.98504,3.4054900000000004,3.26867,3.4471199999999995
1116,13.372179000000001,-7.86497,0.892935,2.96867,3.3962,3.1394,3.49479
1117,13.111734,-7.514546000000001,0.864324,2.95511,3.38386,3.05983,3.5431
1118,12.766503,-7.083183999999999,0.920824,2.93891,3.3715599999999997,3.01252,3.58877
1119,12.345080000000001,-6.574008,0.81138,2.9228099999999997,3.3654300000000004,2.99326,3.635
1120,11.858171,-5.990972,1.01791,2.9068,3.35626,3.05702,3.67843
1121,11.317936999999999,-5.338838,0.607275,2.8856,3.3471,3.2063200000000003,3.7223599999999997
1122,10.737292,-4.623133999999999,1.33659,2.86979,3.3379800000000004,3.39074,3.7633400000000004
